cve_id,mod_date,pub_date,cvss,cwe_code,cwe_name,summary,access_authentication,access_complexity,access_vector,impact_availability,impact_confidentiality,impact_integrity
CVE-2002-1978,03/04/2009 04:00,31/12/2002 05:00,7.5,264, Permissions Privileges and Access Controls,"IPFilter 3.1.1 through 3.4.28 allows remote attackers to bypass firewall rules by sending a PASV command string as the argument of another command to an FTP server, which generates a response that contains the string, causing IPFilter to treat the response as if it were a legitimate PASV command from the server.",NONE,LOW,NETWORK,PARTIAL,PARTIAL,PARTIAL
CVE-2002-1979,03/04/2009 04:00,31/12/2002 05:00,7.5,20, Improper Input Validation,"WatchGuard SOHO products running firmware 5.1.6 and earlier, and Vclass/RSSA using 3.2 SP1 and earlier, allows remote attackers to bypass firewall rules by sending a PASV command string as the argument of another command to an FTP server, which generates a response that contains the string, causing IPFilter to treat the response as if it were a legitimate PASV command from the server.",NONE,LOW,NETWORK,PARTIAL,PARTIAL,PARTIAL
CVE-2004-2717,03/04/2009 04:00,31/12/2004 05:00,2.6,22, Improper Limitation of a Pathname to a Restricted Directory ('Path Traversal'),Multiple directory traversal vulnerabilities in admin.php3 in PHPMyChat 0.14.5 allow remote attackers with administrative privileges to read arbitrary files via a .. (dot dot) in the (1) sheet and (2) What parameters.,NONE,HIGH,NETWORK,NONE,PARTIAL,NONE
CVE-2005-0735,03/04/2009 04:00,02/05/2005 04:00,10,264, Permissions Privileges and Access Controls,newsscript.pl for NewsScript allows remote attackers to gain privileges by setting the mode parameter to admin.,NONE,LOW,NETWORK,COMPLETE,COMPLETE,COMPLETE
CVE-2005-3317,25/03/2009 04:00,27/10/2005 10:02,7.5,119, Improper Restriction of Operations within the Bounds of a Memory Buffer,"Multiple stack-based buffer overflows in ZipGenius 5.5.1.468 and 6.0.2.1041, and other versions before 6.0.2.1050, allow remote attackers to execute arbitrary code via (1) a ZIP archive that contains a file with a long filename, which is not properly handled by (a) zipgenius.exe, (b) zg.exe, (c) zgtips.dll, and (d) contmenu.dll; (2) a long original name in a (a) UUE, (b) XXE, or (c) MIM file, which is not properly handled by zipgenius.exe; or (3) an ACE archive with a file with a long filename, which is not properly handled by unacev2.dll.",NONE,LOW,NETWORK,PARTIAL,PARTIAL,PARTIAL
CVE-2003-1568,09/02/2009 05:00,06/02/2009 19:30,5,20, Improper Input Validation,"GoAhead WebServer before 2.1.6 allows remote attackers to cause a denial of service (NULL pointer dereference and daemon crash) via an invalid URL, related to the websSafeUrl function.",NONE,LOW,NETWORK,PARTIAL,NONE,NONE
CVE-2003-1569,09/02/2009 05:00,06/02/2009 19:30,5,20, Improper Input Validation,"GoAhead WebServer before 2.1.5 on Windows 95, 98, and ME allows remote attackers to cause a denial of service (daemon crash) via an HTTP request with a (1) con, (2) nul, (3) clock$, or (4) config$ device name in a path component, different vectors than CVE-2001-0385.",NONE,LOW,NETWORK,PARTIAL,NONE,NONE
CVE-2002-2429,06/02/2009 19:30,06/02/2009 19:30,5,20, Improper Input Validation,webs.c in GoAhead WebServer before 2.1.4 allows remote attackers to cause a denial of service (daemon crash) via an HTTP POST request that contains a negative integer in the Content-Length header.,NONE,LOW,NETWORK,PARTIAL,NONE,NONE
CVE-2002-2430,06/02/2009 19:30,06/02/2009 19:30,5,399, Resource Management Errors,GoAhead WebServer before 2.1.1 allows remote attackers to cause a denial of service (CPU consumption) by performing a socket disconnect to terminate a request before it has been fully processed by the server.,NONE,LOW,NETWORK,PARTIAL,NONE,NONE
CVE-2004-2760,29/01/2009 05:37,31/12/2004 05:00,6.8,16, Configuration,"sshd in OpenSSH 3.5p1, when PermitRootLogin is disabled, immediately closes the TCP connection after a root login attempt with the correct password, but leaves the connection open after an attempt with an incorrect password, which makes it easier for remote attackers to guess the password by observing the connection state, a different vulnerability than CVE-2003-0190.  NOTE: it could be argued that in most environments, this does not cross privilege boundaries without requiring leverage of a separate vulnerability.",NONE,MEDIUM,NETWORK,PARTIAL,PARTIAL,PARTIAL
CVE-2003-1559,29/01/2009 05:28,31/12/2003 05:00,5,200, Information Exposure,"Microsoft Internet Explorer 5.22, and other 5 through 6 SP1 versions, sends Referer headers containing https:// URLs in requests for http:// URLs, which allows remote attackers to obtain potentially sensitive information by reading Referer log data. The only versions confirmed with this vulnerability are the ones listed in the CPE entry.  Other IE Versions may, and probably are, affected but have not been confirmed yet.",NONE,LOW,NETWORK,NONE,PARTIAL,NONE
CVE-2003-1560,29/01/2009 05:28,31/12/2003 05:00,5,200, Information Exposure,"Netscape 4 sends Referer headers containing https:// URLs in requests for http:// URLs, which allows remote attackers to obtain potentially sensitive information by reading Referer log data.",NONE,LOW,NETWORK,NONE,PARTIAL,NONE
CVE-2003-1567,16/01/2009 05:00,15/01/2009 00:30,5.8,200, Information Exposure,"The undocumented TRACK method in Microsoft Internet Information Services (IIS) 5.0 returns the content of the original request in the body of the response, which makes it easier for remote attackers to steal cookies and authentication credentials, or bypass the HttpOnly protection mechanism, by using TRACK to read the contents of the HTTP headers that are returned in the response, a technique that is similar to cross-site tracing (XST) using HTTP TRACE.",NONE,MEDIUM,NETWORK,NONE,PARTIAL,PARTIAL
CVE-1999-1593,15/01/2009 05:00,15/01/2009 01:30,7.6,59, Improper Link Resolution Before File Access ('Link Following'),"Windows Internet Naming Service (WINS) allows remote attackers to cause a denial of service (connectivity loss) or steal credentials via a 1Ch registration that causes WINS to change the domain controller to point to a malicious server.  NOTE: this problem may be limited when Windows 95/98 clients are used, or if the primary domain controller becomes unavailable.",NONE,HIGH,NETWORK,COMPLETE,COMPLETE,COMPLETE
CVE-2005-2946,07/01/2009 05:00,16/09/2005 22:03,5,310, Cryptographic Issues,"The default configuration on OpenSSL before 0.9.8 uses MD5 for creating message digests instead of a more cryptographically strong algorithm, which makes it easier for remote attackers to forge certificates with a valid certificate authority signature.",NONE,LOW,NETWORK,NONE,NONE,PARTIAL
CVE-2005-0738,10/12/2008 05:00,02/05/2005 04:00,5,399, Resource Management Errors,"Stack consumption vulnerability in Microsoft Exchange Server 2003 SP1 allows users to cause a denial of service (hang) by deleting or moving a folder with deeply nested subfolders, which causes Microsoft Exchange Information Store service (Store.exe) to hang as a result of a large number of recursive calls.",NONE,LOW,NETWORK,PARTIAL,NONE,NONE
CVE-2003-1564,24/10/2008 04:30,31/12/2003 05:00,9.3,189, Numeric Errors,"libxml2, possibly before 2.5.0, does not properly detect recursion during entity expansion, which allows context-dependent attackers to cause a denial of service (memory and CPU consumption) via a crafted XML document containing a large number of nested entity references, aka the ""billion laughs attack.""",NONE,MEDIUM,NETWORK,COMPLETE,COMPLETE,COMPLETE
CVE-2003-0801,10/09/2008 19:20,06/10/2003 04:00,4.3,79, Improper Neutralization of Input During Web Page Generation ('Cross-site Scripting'),Cross-site scripting (XSS) vulnerability in Nokia Electronic Documentation (NED) 5.0 allows remote attackers to execute arbitrary web script and steal cookies via a URL to the docs/ directory that contains the script.,NONE,MEDIUM,NETWORK,NONE,NONE,PARTIAL
CVE-2002-1222,10/09/2008 19:14,28/10/2002 05:00,7.1,119, Improper Restriction of Operations within the Bounds of a Memory Buffer,Buffer overflow in the embedded HTTP server for Cisco Catalyst switches running CatOS 5.4 through 7.3 allows remote attackers to cause a denial of service (reset) via a long HTTP request.,NONE,MEDIUM,NETWORK,COMPLETE,NONE,NONE
CVE-2000-0715,10/09/2008 19:05,20/10/2000 04:00,2.1,59, Improper Link Resolution Before File Access ('Link Following'),DiskCheck script diskcheck.pl in Red Hat Linux 6.2 allows local users to create or overwrite arbitrary files via a symlink attack on a temporary file.,NONE,LOW,LOCAL,NONE,NONE,PARTIAL
CVE-2000-0132,10/09/2008 19:03,31/01/2000 05:00,2.6,200, Information Exposure,Microsoft Java Virtual Machine allows remote attackers to read files via the getSystemResourceAsStream function.,NONE,HIGH,NETWORK,NONE,PARTIAL,NONE
CVE-2000-0155,10/09/2008 04:00,18/02/2000 05:00,7.2,94, Improper Control of Generation of Code ('Code Injection'),"Windows NT Autorun executes the autorun.inf file on non-removable media, which allows local attackers to specify an alternate program to execute when other users access a drive.",NONE,LOW,LOCAL,COMPLETE,COMPLETE,COMPLETE
CVE-2000-0380,10/09/2008 04:00,26/04/2000 04:00,7.1,20, Improper Input Validation,The IOS HTTP service in Cisco routers and switches running IOS 11.1 through 12.1 allows remote attackers to cause a denial of service by requesting a URL that contains a %% string.,NONE,MEDIUM,NETWORK,COMPLETE,NONE,NONE
CVE-2002-1401,10/09/2008 04:00,17/01/2003 05:00,6.5,119, Improper Restriction of Operations within the Bounds of a Memory Buffer,"Buffer overflows in (1) circle_poly, (2) path_encode and (3) path_add (also incorrectly identified as path_addr) for PostgreSQL 7.2.3 and earlier allow attackers to cause a denial of service and possibly execute arbitrary code, possibly as a result of an integer overflow.",SINGLE,LOW,NETWORK,PARTIAL,PARTIAL,PARTIAL
CVE-2004-0637,10/09/2008 04:00,02/09/2004 04:00,6.5,94, Improper Control of Generation of Code ('Code Injection'),"Oracle Database Server 8.1.7.4 through 9.2.0.4 allows local users to execute commands with additional privileges via the ctxsys.driload package, which is publicly accessible.",SINGLE,LOW,NETWORK,PARTIAL,PARTIAL,PARTIAL
CVE-2005-1330,05/09/2008 20:48,04/05/2005 04:00,4.9,20, Improper Input Validation,"AppKit in Mac OS X 10.3.9 allows attackers to cause a denial of service (Cocoa application crash) via a malformed TIFF image that causes the NXSeek to use an incorrect offset, leading to an unhandled exception.",NONE,LOW,LOCAL,COMPLETE,NONE,NONE
CVE-2005-0351,05/09/2008 20:46,07/04/2005 04:00,4.6,119, Improper Restriction of Operations within the Bounds of a Memory Buffer,"Buffer overflow in (1) termsh, (2) atcronsh, and (3) auditsh in SCO OpenServer 5.0.6 and 5.0.7 might allow local users to execute arbitrary code via a long HOME environment variable.",NONE,LOW,LOCAL,PARTIAL,PARTIAL,PARTIAL
CVE-2004-2750,05/09/2008 20:45,31/12/2004 05:00,5,22, Improper Limitation of a Pathname to a Restricted Directory ('Path Traversal'),Directory traversal vulnerability in browser.php in JBrowser 1.0 through 2.1 allows remote attackers to read arbitrary files via the directory parameter.  NOTE: the provenance of this information is unknown; the details are obtained solely from third party information.,NONE,LOW,NETWORK,NONE,PARTIAL,NONE
CVE-2004-2752,05/09/2008 20:45,31/12/2004 05:00,4.3,79, Improper Neutralization of Input During Web Page Generation ('Cross-site Scripting'),"Cross-site scripting (XSS) vulnerability in the Downloads module in PostNuke up to 0.726, and possibly later versions, allows remote attackers to inject arbitrary HTML and web script via the ttitle parameter in a viewdownloaddetails action.",NONE,MEDIUM,NETWORK,NONE,NONE,PARTIAL
CVE-2004-2754,05/09/2008 20:45,31/12/2004 05:00,7.5,89, Improper Neutralization of Special Elements used in an SQL Command ('SQL Injection'),"SQL injection vulnerability in SSI.php in YaBB SE 1.5.4, 1.5.3, and possibly other versions before 1.5.5 allows remote attackers to execute arbitrary SQL commands via the ID_MEMBER parameter to the (1) recentTopics and (2) welcome functions.",NONE,LOW,NETWORK,PARTIAL,PARTIAL,PARTIAL
CVE-2004-2756,05/09/2008 20:45,31/12/2004 05:00,4.3,79, Improper Neutralization of Input During Web Page Generation ('Cross-site Scripting'),"Cross-site scripting (XSS) vulnerability in viewtopic.php in Xoops 2.x, possibly 2 through 2.0.5, allows remote attackers to inject arbitrary web script or HTML via the (1) forum and (2) topic_id parameters.",NONE,MEDIUM,NETWORK,NONE,NONE,PARTIAL
CVE-2005-0116,05/09/2008 20:45,18/01/2005 05:00,7.5,20, Improper Input Validation,"AWStats 6.1, and other versions before 6.3, allows remote attackers to execute arbitrary commands via shell metacharacters in the configdir parameter to aswtats.pl.",NONE,LOW,NETWORK,PARTIAL,PARTIAL,PARTIAL
CVE-2004-2708,05/09/2008 20:44,31/12/2004 05:00,5,255, Credentials Management,"Gyach Enhanced (Gyach-E) before 1.0.0 stores passwords in plaintext, which allows attackers to obtain user passwords by reading the configuration file.",NONE,LOW,NETWORK,NONE,PARTIAL,NONE
CVE-2004-2709,05/09/2008 20:44,31/12/2004 05:00,7.5,119, Improper Restriction of Operations within the Bounds of a Memory Buffer,Buffer overflow in the strip_html_tags method for Gyach Enhanced (Gyach-E) before 1.0.4 allows remote attackers to cause a denial of service and possibly execute arbitrary code via unknown vectors involving HTML tags.,NONE,LOW,NETWORK,PARTIAL,PARTIAL,PARTIAL
CVE-2004-2710,05/09/2008 20:44,31/12/2004 05:00,7.5,119, Improper Restriction of Operations within the Bounds of a Memory Buffer,Multiple buffer overflows in Gyach Enhanced (Gyach-E) before 1.0.3 allow remote attackers to cause a denial of service (crash) and possibly execute arbitrary code via vectors related to (1) sending certain typing statuses or (2) setting the chat room status bar to the current chat room name.,NONE,LOW,NETWORK,PARTIAL,PARTIAL,PARTIAL
CVE-2004-2711,05/09/2008 20:44,31/12/2004 05:00,7.5,119, Improper Restriction of Operations within the Bounds of a Memory Buffer,"Multiple buffer overflows in Gyach Enhanced (Gyach-E) before 1.0.2 allow remote attackers to cause a denial of service (crash) and possibly execute arbitrary code via vectors related to ""avatar retrieval.""",NONE,LOW,NETWORK,PARTIAL,PARTIAL,PARTIAL
CVE-2004-2712,05/09/2008 20:44,31/12/2004 05:00,5,119, Improper Restriction of Operations within the Bounds of a Memory Buffer,"Buffer overflow in Gyach Enhanced (Gyach-E) before 1.0.0-SneakPeek-3 allows remote attackers to cause a denial of service (crash) via unspecified vectors related to ""URL data.""",NONE,LOW,NETWORK,PARTIAL,NONE,NONE
CVE-2004-2718,05/09/2008 20:44,31/12/2004 05:00,4.3,264, Permissions Privileges and Access Controls,"PHPMyChat 0.14.5 does not remove or protect setup.php3 after installation, which allows attackers to obtain sensitive information including database passwords via a direct request.",NONE,MEDIUM,NETWORK,NONE,PARTIAL,NONE
CVE-2004-2731,05/09/2008 20:44,31/12/2004 05:00,4.4,189, Numeric Errors,"Multiple integer overflows in Sbus PROM driver (drivers/sbus/char/openprom.c) for the Linux kernel 2.4.x up to 2.4.27, 2.6.x up to 2.6.7, and possibly later versions, allow local users to execute arbitrary code by specifying (1) a small buffer size to the copyin_string function or (2) a negative buffer size to the copyin function.",NONE,MEDIUM,LOCAL,PARTIAL,PARTIAL,PARTIAL
